,title,deputado_id,year,number,full_ref,vote,sessao_id,date,type
648,"DVS - PV/PPS - §  4º DO ART. 76 CONSTANTE DA EMENDA 1",522236,2011,61,"PEC  N  61 2011",N,317,2011-11-09,PEC
17326,"DVS - PSDB -  ART. 5º DO PLV",530015,2010,513,"MPV  N  513 2010",S,84,2011-04-26,MPV
8651,"DVS - PPS - EXP "" OU QUE VIEREM A SER CRIADOS... LEGAIS "" CAPUT ART. 76",530044,2011,61,"PEC  N  61 2011",S,332,2011-11-22,PEC
13118,"DVS - DEM - CAPUT DO ART. 76 DO ADCT CONST. DO ART. 1º DA PEC 61/2011",530158,2011,61,"PEC  N  61 2011",S,314,2011-11-08,PEC
5526,"REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E ENCAMINHAMENTO",525375,2010,511,"MPV  N  511 2010",S,58,2011-04-05,MPV
23852,"DVS - DEM - ART. 3º-A DA LEI 9933/99, ART. 13 DO PLV",522109,2011,541,"MPV  N  541 2011",S,287,2011-10-19,MPV
29047,"DVS - PSDB - EMENDA Nº 1",521607,2011,382,"PL   N  382 2011",N,13,2011-02-16,PL
16177,"REQ. DE CONCESSÃO DE PRAZO POR 1 SESSÃO",529135,2010,514,"MPV  N  514 2010",N,85,2011-04-27,MPV
3333,"DVS - DEM - EMENDA Nº 28",530106,2011,1209,"PL   N  1209 2011",S,228,2011-08-31,PL
331,"REQUERIMENTO DE RETIRADA DE PAUTA",530093,2011,533,"MPV  N  533 2011",N,218,2011-08-24,MPV
6764,"DVS - PV - ART. 2º  DO  PLV",526835,2010,512,"MPV  N  512 2010",N,68,2011-04-13,MPV
15781,"DVS - PSDB - EXPRESSÃO ""JÁ INSTITUÍDOS""",530198,2011,61,"PEC  N  61 2011",S,316,2011-11-09,PEC
15992,"DVS - DEM - ART. 3º-A DA LEI 9933/99, ART. 13 DO PLV",528134,2011,541,"MPV  N  541 2011",S,287,2011-10-19,MPV
2005,"DVS - PSDB - EXPRESSÃO ""JÁ INSTITUÍDOS""",528219,2011,61,"PEC  N  61 2011",S,316,2011-11-09,PEC
27493,"REQUERIMENTO DE RETIRADA DE PAUTA",530998,2010,521,"MPV  N  521 2010",S,102,2011-05-10,MPV
1887,"REQUERIMENTO DE RETIRADA DE PAUTA",530024,2010,511,"MPV  N  511 2010",N,58,2011-04-05,MPV
27701,"CONTRA A DEPUTADA JAQUELINE RORIZ - PMN/DF",533308,2011,1,"REP  N  1 2011",S,225,2011-08-30,REP
